C/ ROCAFORT; 72-74,41.3790693,2.1537634999999997,20,82
C/ COMTE BORRELL; 177,41.3841132,2.1536821,25,83
C/ DEL COMTE D'URGELL; 75 B,41.3830299,2.1571646,20,84
AV. PARAL·LEL; 146 BIS,41.375185200000004,2.1592394,15,85
C/ VILADOMAT;  2,41.3755747,2.1629348999999998,12,86
C/ MALLORCA; 41-43,41.3834802,2.1482099,29,87
C/ LONDRES; 101-103,41.3936144,2.1507739,45,88
C/ ROSSELLÓ;  101,41.3879131,2.1503419999999998,36,89
C/ ROSSELLÓ; 108-110,41.388296000000004,2.150878,36,90
C/ COMTE D'URGELL; 43,41.3812504,2.1594741,16,91
C / PROVENÇA; 241,41.3938861,2.1601641,37,92
GRAN  VIA DE LES CORTS CATALANES; 375-385,41.3757914,2.1499102000000003,26,94
C/ TARRAGONA; 103-115,41.3763948,2.1473272,28,95
GRAN VIA DE LES CORTS CATALANES; 368,41.3741093,2.1481993,24,96
C/ TARRAGONA; 141,41.377961299999996,2.1450491,29,97
C/ VIRIAT; 43,41.380607399999995,2.1408633,31,98
C/ VIRIAT;  53,41.380822200000004,2.141539,30,99
C/ TARRAGONA;  159-173,41.3787064,2.1443578999999997,29,100
AV. DIAGONAL;  602,41.392878,2.143411,53,101
AV. DIAGONAL;  612,41.392567,2.1422174,54,102
C/ ARAGÓ; 629,41.410098,2.1884487,16,103
C/ VALÈNCIA; 621,41.4108005,2.1872437999999996,16,104
PL. URQUINAONA; 9-10,41.3888694,2.1735975,15,105
PL  JOANIC - C / BRUNIQUER; 59,41.4055198,2.1622548,56,106
TRAV. DE GRÀCIA; 92 / VIA AUGUSTA,41.3982304,2.1531031,56,107
C / INDÚSTRIA; 10,41.4022081,2.1649035,45,108
C/ LONDRES;  53,41.3912605,2.1476307999999995,43,109
AV. ROMA;  136,41.3852585,2.155089,25,110
C/ CALÀBRIA; 137,41.3811829,2.1528769,21,111
C/ FLORIDABLANCA; 49,41.377672100000005,2.157233,13,112
RONDA DE SANT PAU; 51,41.377311299999995,2.1646742000000003,11,113
PL. JEAN GENET;  1,41.376735,2.1740082000000003,5,114
AV. MARQUÉS DE L'ARGENTERA;  3,41.3837684,2.1838838,4,115
C/ DEL DR. AIGUADER; 72 / PG. SALVAT PAPASSEIT,41.3838369,2.1914756,5,116
C/ ROSA SENSAT; 12,41.3906051,2.1972308999999997,5,117
C/ PUJADES;  3,41.39212,2.1874966000000002,6,118
C/ SARDENYA;  178,41.3967169,2.1825085,12,119
C/ LEPANT;  278,41.40470560000001,2.1765126,28,120
C/ CASTILLEJOS; 258,41.4064529,2.1785363999999996,28,121
C/ NÀPOLS; 344,41.405445799999995,2.1663172000000004,54,122
C/ GIRONA; 142,41.398019500000004,2.1671017999999997,34,123
C/ NOVA  BOCANA,41.37024829999999,2.1878126,3,124
PG. MARíTIM; 31 B (ANNEXA A LA  12),41.3833653,2.1946255,7,125
PG. DE COLOM /VIA LAIETANA,41.380628,2.1821916,4,126
C/ ARAGÓ; 659 /NAVAS DE TOLOSA,41.412068100000006,2.1907523999999996,16,127
RAMBLA DE GUIPÚSCOA; 43/FLUVIÀ,41.4158412,2.1959771,10,128
C/ MANSO; 46,41.377046,2.16113608,13,129
RAMBLA DE GUIPÚSCOA; 103 /CANTÀBRIA,41.4200135,2.2016699,8,130
RAMBLA  DE GUIPÚSCOA; 158/ CA N'OLIVA,41.4227912,2.2060317000000005,11,131
PL.VALENTÍ ALMIRALL,41.4084796,2.192042,6,132
GRAN VIA DE LES CORTS CATALANES; 902,41.4075013,2.1930174,6,133
C/ BAC DE RODA; 157,41.4113024,2.1987257999999996,6,134
GRAN VIA DE LES CORTS CATALANES;  981,41.4120452,2.1972673,8,135
GRAN VIA DE LES CORTS CATALANES;  1062,41.4139298,2.2017955000000002,8,136
GRAN VIA DE LES CORTS CATALANES; 1041,41.4145805,2.2008139,7,137
GRAN VIA DE LES CORTS CATALANES; 1118,41.416793299999995,2.2058345,7,138
GRAN VIA DE LES CORTS CATALANES;  1131,41.418399900000004,2.2058133,7,139
C/ VILADOMAT; 122,41.38087720000001,2.1559939,19,140
C/ BILBAO; 174,41.40902020000001,2.1954152000000002,7,141
C/ SANCHO DE ÁVILA;  104 - C/ BADAJOZ,41.4003793,2.1924144,4,142
C/ SANCHO DE ÁVILA; 170 / LLACUNA,41.402790700000004,2.1956161,4,143
C/ CASTELLA;  28 / DIAGONAL,41.405626899999994,2.1977119,4,144
C/ PERE IV;  301 / FLUVIÀ,41.409340500000006,2.2024461,4,145
C/ PERE IV; 488,41.4148983,2.207186,4,146
RAMBLA PRIM; 79,41.416043,2.2124992999999997,5,147
RONDA SANT PAU; 79,41.3783467,2.1633139,12,148
149 - C/ PUJADES; 57B,41.3958685,2.192952,4,149
C/ ESPRONCEDA; 124,41.4065912,2.2030279999999998,4,150
C/ PALLARS; 182,41.400347100000005,2.1969105,3,151
C/ PUJADES; 121,41.3993329,2.1974183999999997,3,152
C/ PUJADES; 173/RAMBLA DEL POBLE NOU,41.4018686,2.20077,3,153
C/ PUJADES; 191,41.4026275,2.2017694,2,154
C/ PUJADES; 311/ FLUVIÀ,41.407013899999995,2.2074469,4,155
C/ SELVA DE MAR; 46,41.4091355,2.2088179,4,156
C/ LLULL; 465,41.413231599999996,2.2177652,4,157
RAMBLA DE PRIM; 19,41.411663399999995,2.2183313,4,158
AV. DIAGONAL; 26,41.4110822,2.2163136000000003,4,159
AV. D'EDUARD MARISTANY; 1 /FORUM,41.410976299999994,2.2193723999999997,4,160
C/ RAMON TURRÓ; 91,41.3953011,2.1965965,4,161
C/ RAMON TURRÓ; 292,41.4038559,2.2084257000000003,3,162
AV. ICÀRIA; 202,41.394210799999996,2.2008756000000003,3,163
C/ INDEPENDÈNCIA; 379,41.411837799999994,2.1778852000000004,46,164
C/ DEL DOCTOR TRUETA; 222,41.3992169,2.2041415,3,165
C/ BILBAO; 2,41.400831200000006,2.206645,3,166
C/ BAC DE RODA; 11,41.4023354,2.2105777,3,167
SELVA DE MAR / PG. DEL TAULAT,41.4053697,2.2135818,5,168
AV. LITORAL; 40 (D),41.389664200000006,2.1999572,6,170
PG. MARÍTIM NOVA ICÀRIA; 83 (D),41.3919877,2.2037136000000004,5,171
AV.LITORAL; 84,41.3979002,2.2088454,8,173
PG. DE GARCIA FÀRIA; 21/ESPRONCEDA,41.4008744,2.2099336,6,174
C/ LLULL; 309,41.4065291,2.2091221,4,175
PG. DE GARCIA FÀRIA; 37/JOSEP FERRATER,41.402362100000005,2.2119049,6,176
C/ ROSSELLÓ; 557,41.411075399999994,2.1809764,33,177
PG. DE GARCIA FÀRIA; 85,41.405364899999995,2.2162094,7,178
PG. ZONA FRANCA; 244,41.36352,2.1369015,9,179
GRAN VIA DE LES CORTS CATALANES; 179 (D),41.367557399999995,2.1388216,14,180
GRAN VIA DE LES CORTS CATALANES; 273,41.371477500000005,2.1439304,18,182
C/ GAVÀ; 1,41.372368200000004,2.1419493999999997,18,183
C/ QUETZAL; 22-24,41.3675438,2.1342316,22,184
C/GAVÀ; 81,41.3703717,2.1389438999999997,20,185
C/CONSELL DE CENT; 6,41.37555029999999,2.1439036,27,186
C/ DE SANT PAU; 89 - 97,41.37688060000001,2.1698206,5,187
PG. SANT ANTONI /PL. SANTS,41.3756948,2.1358571,30,188
C/ BRUC; 130,41.396983899999995,2.1661852,34,189
AV. LITORAL; 72,41.3961412,2.2078439,6,190
C/ ROCAFORT; 152,41.3824848,2.1493799,15,191
C/ JOAN GÜELL; 50,41.3786364,2.1335493999999997,33,192
C/ FÍGOLS; 1,41.3812979,2.1289917000000003,41,193
C/ JOAN GÜELL; 98,41.3812001,2.1323612,38,194
C/ VALLESPIR; 130,41.3821371,2.1354149,38,195
C/ BERLÍN; 38,41.383260899999996,2.1392662000000002,38,196
C/ GELABERT; 1,41.3871579,2.1410945,47,197
C/ VALLESPIR; 194,41.38471129999999,2.1334379,48,198
C/ MEJÍA LEQUERICA; 2,41.3819739,2.1268625,47,199
C/ JOAN GUELL; 174,41.3839045,2.1312876,47,200
C/ NUMÀNCIA; 136,41.3878061,2.1344217999999997,55,201
C/ DE LES CORTS; 20,41.3854466,2.1288753,52,202
AV. DIAGONAL; 668,41.388706899999995,2.1285766,64,203
AV. DIAGONAL; 664,41.3880355,2.1256247999999998,63,204
C/ EUROPA; 25,41.387561,2.1306737,57,205
AV. DIAGONAL; 650,41.3897943,2.1328633999999997,62,206
AV. DIAGONAL; 634,41.3908477,2.1365790000000002,62,207
AV. DIAGONAL; 630,41.3915195,2.1390667000000003,59,208
C/ DIPUTACIÓ; 200,41.3857425,2.1610515,23,209
C/ VILARDELL; 18,41.3745238,2.1422556,22,210
C/ SANCHO DE ÁVILA; 60-64,41.39875429999999,2.1902116,5,211
AV. SARRIÀ; 163,41.3922355,2.1309272,75,212
C/ SANTA FE DE NOU MÈXIC; 2,41.3935816,2.1345892,70,213
C/ JOSÉ DE  AGULLÓ; 9,41.3952027,2.1334873,72,214
C/ GANDUXER; 29,41.393937799999996,2.1380304,65,215
C/ MADRAZO; 131,41.3967824,2.1445567000000003,63,216
C/ RECTOR UBACH; 24,41.3985735,2.1440826,75,217
C/ CONSELL DE CENT; 566,41.4040364,2.183145,17,218
C/ LAFORJA; 74-76,41.3976165,2.1471723999999996,67,219
C/ TUSET; 19,41.396098200000004,2.1513153999999997,53,220
GRAN DE GRÀCIA; 155 (METRO FONTANA),41.40253920000001,2.1524704,68,221
C/ DEL CANÓ; 1,41.401329600000004,2.1574438999999996,58,222
C/ DE BONAVISTA; 14,41.3983444,2.1598243,48,223
C / GIRONA; 176,41.3999967,2.1644531000000002,40,224
C/ MALLORCA; 84,41.385027799999996,2.1510385,28,225
C/ MONTMANY; 1,41.403560799999994,2.1609345,52,226
C/ DEL TORRENT DE LES FLORS; 102,41.4078456,2.1586703999999997,69,227
PL. DEL NORD; 5,41.4068417,2.1558354,73,228
C/ DE LA SANTACREU; 2 (PL.DE LA VIRREINA),41.4050968,2.1569161,68,229
C/ DE NIL FABRA; 16-20,41.4059356,2.1517977000000004,80,230
C/ PI I MARGALL; 38,41.4072092,2.1635318,65,231
C/ VILÀ I VILÀ; 45,41.3733857,2.1709544999999997,7,232
C/ NOU DE LA RAMBLA; 164,41.3719688,2.1667829,21,233
PG. DE L´EXPOSICIÓ; 30 /BLASCO GARAY,41.371468799999995,2.1629627,31,234
AV. PARAL.LEL; 98,41.375176700000004,2.1658972000000003,10,235
AV. PARAL.LEL; 194,41.3751161,2.1523091,24,236
C/ RIUS I TAULET; 4,41.3727426,2.1539197999999997,33,237
C/ ESPRONCEDA; 298,41.4158807,2.1908472999999997,16,238
C/ INDÚSTRIA; 329,41.4172922,2.1844769,31,239
C/ JOSEP ESTIVILL; 32,41.417559499999996,2.1877153,23,240
C/ TEODOR LLORENTE; 2,41.4194205,2.1804804,44,241
C/ RAMON ALBÓ; 1,41.4244527,2.1773157000000003,56,242
C/ ALEXANDRE GALÍ; 1-5,41.4239719,2.1812398999999996,42,243
C/ FELIP II; 214,41.426925,2.1786223999999996,44,244
LA RAMBLA; 101,41.38266470000001,2.1717082999999997,10,245
C/ GARCILASO; 77,41.422844899999994,2.1866363,30,246
C/ FELIPE II; 112,41.4219291,2.1849107000000005,32,247
C/ PALÈNCIA; 31,41.41821289999999,2.1904005,18,248
C/ ANTILLES; 8,41.4250835,2.1872818,21,249
C/ PORTUGAL; 3,41.425824799999994,2.191206,25,250
C/ CARDENAL TEDESCHINI; 13,41.4253643,2.1852072999999996,35,251
RAMBLA DE L'ONZE DE SETEMBRE; 31,41.42989910000001,2.1932158999999998,24,252
C/ ONZE DE SETEMBRE; 37-39,41.4298614,2.1922011,25,253
RAMBLA DE L'ONZE DE SETEMBRE; 69,41.4299999,2.1902459999999997,26,254
C/ IRLANDA; 11-21,41.4314061,2.1857498,30,255
C/ MALATS; 28-30,41.4361251,2.1894423,25,256
C/ SANT ADRIÀ; 2-8,41.433934,2.1896502,27,257
C/ FERNANDO PESSOA; 41,41.442091299999994,2.1928992000000003,23,258
C/ DE BARTRINA; 14,41.4391174,2.1858025000000003,34,259
CARRER DEL CINCA; 7,41.4356895,2.1920873,22,260
C/ VILLARROEL; 39,41.3821314,2.1606534,17,261
C/ ROCAFORT; 94,41.379981,2.1525661,21,262
PG. TORRAS I BAGES; 29,41.4378773,2.1910691000000004,23,263
C/REPÚBLICA DOMINICANA;25(CENTRE COMERCIAL),41.439929,2.1970692,20,264
C/ CASANOVAS; 67,41.385473499999996,2.1586182999999997,23,265
C/ CONCEPCIÓ ARENAL; 176,41.426895200000004,2.1842572000000002,37,266
PG. TORRAS I BAGES; 129,41.443364700000004,2.1906302,29,267
C/ FERNANDO PESSOA; 72,41.4457195,2.1929816000000004,26,268
VIA BARCINO; 121,41.4482569,2.1918401000000003,26,269
270 - CRTA. DE RIBES; 77 (TRINITAT VELLA),41.4486328,2.1898372000000004,35,270
VIA BARCINO; 69,41.450608100000004,2.1923629,28,271
C/ CONCEPCIÓ ARENAL; 281,41.4325013,2.1842021000000003,32,272
AV. MERIDIANA/PG. FABRA I PUIG (SANT ANDREU),41.4304126,2.1834173999999997,38,273
RAMBLA FABRA I PUIG; 67,41.4299201,2.1849813,33,274
AV. RIO DE JANEIRO; 3,41.430679999999995,2.1821802000000003,38,275
PLAÇA ALFONS X EL SAVI / RONDA DEL GUINARDO,41.4121345,2.1652216,88,276
TRAVESSERA DE GRÀCIA; 328,41.408210700000005,2.1689962000000005,60,277
TRAVESSERA DE GRÀCIA; 368,41.4098842,2.1715285,59,278
C/ MAS CASANOVAS; 137,41.4158995,2.1745567,75,279
C/ SANT ANTONI Mª CLARET; 290-296,41.413866399999996,2.1777273999999998,49,280
C/ D'ESCORNALBOU; 51,41.4180789,2.1763993999999998,74,281
PG. FONT D´EN- FARGAS; 1,41.4275514,2.1659881000000003,75,282
C/ FULTON; 1,41.429723100000004,2.1617032000000003,76,283
AV. DIAGONAL; 652,41.389462,2.1314947999999996,63,284
C/ MALATS; 98-100,41.4366708,2.186105,35,285
C/ BOLÍVIA; 76,41.4030225,2.1913537999999995,7,286
GRAN VIA DE LES CORTS CATALANES; 632,41.389062599999995,2.1679313,22,287
PL. VIRREI AMAT,41.4296439,2.174444,55,288
C/ MÚRCIA; 64,41.4166982,2.1909952,17,289
PL. DELS JARDINS D'ALFÀBIA; 1,41.4373376,2.1740962,66,290
C/ CUBELLES; 2,41.426078000000004,2.1751572,57,291
C/ AMILCAR; 1,41.4300161,2.1720191000000004,61,292
C/ GRANOLLERS; 1,41.428312700000006,2.1629888999999998,78,293
SEU DEL DISTRICTE (NOU BARRIS),41.4363473,2.1706752000000002,72,294
C/ SANT ISCLE; 60,41.433384000000004,2.1716309,61,295
C/ DE ROSSELLÓ I PORCEL; 1/AV.MERIDIANA,41.436488700000005,2.1841014,41,296
C/ TURÓ BLAU; 1-3,41.4388223,2.1767828,62,297
C/ ANDREU NIN; 22,41.434723299999995,2.1817718,41,298
C/ DE L'ESCULTOR ORDÓÑEZ; 55,41.4340849,2.1748267000000006,53,299
C/ DE MALADETA; 1,41.4315843,2.1769107000000005,44,300
C/ MARIE CURIE; 8-14,41.43668710000001,2.1693133999999996,73,301
C/ CAVALLERS; 41,41.3906352,2.111541,111,302
C/ CAVALLERS; 67,41.393432399999995,2.115107,101,303
PG. MANUEL GIRONA; 7,41.39038,2.121,78,304
AV. DIAGONAL; 680,41.3875297,2.1237141,65,305
C/ DOCTOR SALVADOR CARDENAL; 1-5,41.3853868,2.122893,60,306
C/ PINTOR RIBALTA / AV. XILE,41.3791986,2.1135824,60,307
C/ CARDENAL REIG; 11,41.37684,2.114029,54,308
C/ SANT RAMON NONAT;  26,41.37701989999999,2.1169827999999997,50,309
C/ JOSEP SAMITIER / JOAN XXIII,41.3812111,2.1190862999999998,46,310
C/ GALLEGO; 2,41.3785631,2.1202487000000003,43,311
C/ ARIZALA; 77,41.3789061,2.1233037999999995,40,312
C/ FELIU DE CASANOVA; 1,41.3754188,2.1297822999999996,28,313
RAMBLA DEL BRASIL; 44,41.3783067,2.1297303,35,314
C/ DEL GUINARDÓ; 32-38,41.4156285,2.1817876,38,315
C/ CANTÀBRIA; 55,41.4224015,2.198071,9,316
RAMBLA DE PRIM; 256,41.425662599999995,2.2008632,11,317
C/ CARTAGENA; 368,41.4133076,2.1712937,65,318
C/ SAGUÉS; 1,41.393741399999996,2.1455022,51,319
VÍA AUGUSTA; 109,41.401136,2.1479824,71,320
C/ SANT HERMENEGILD; 30,41.403152899999995,2.1445842999999996,79,321
C/ SANTALÓ; 165,41.4009,2.13892,106,322
C/ VALLMAJOR; 13,41.3981616,2.1386719,88,323
C/ REINA VICTORIA; 31,41.3969455,2.136346,80,324
C/ ALT DE GIRONELLA; 13,41.394960100000006,2.1302775,82,325
C/ BALMES; 409,41.4074131,2.1381069,111,326
C/ REUS; 23,41.405007399999995,2.134603,114,327
C/ ARTESA DE SEGRE; 2,41.402988,2.1344691000000005,106,328
C/ DE LES ESCOLES PIES; 99,41.4029965,2.1283866000000002,121,329
C/ PAU ALCOVER; 94,41.401883000000005,2.131524,108,330
C/ CASTELLNOU; 65,41.397049700000004,2.1279409,95,331
C/ DOCTOR ROUX; 86,41.3998981,2.1281922000000004,104,332
PASSATGE DE SENILLOSA; 3-5,41.3954723,2.1250451,94,333
VIA AUGUSTA; 348,41.4006765,2.1232926,117,334
C/ SANTA AMÈLIA; 2,41.3935355,2.1231228,92,335
C/ CAPONATA; 10,41.395385499999996,2.1210928,101,336
C/ CARME KARR; 12-14,41.398623799999996,2.1204941,117,337
AV. J. V. FOIX;  63,41.3977227,2.1194557,111,338
C/ RAMON TURRÓ; 246,41.4017084,2.2053803,2,339
C/ SANT ADRIÀ; 113,41.4361782,2.2047037,13,340
PG. D'ENRIC SANCHIS; 33,41.43392120000001,2.2062245,11,341
C/ ROC BORONAT; 134,41.4034967,2.1936584,5,342
CAMPANA DE LA MAQUINISTA (SAO PAULO I PL. DE,41.4389609,2.1996179,14,343
C/ CIUTAT D'ASUNCIÓN; 73 / POTOSÍ,41.4431441,2.1996045,16,344
PL. TERESA DE CLARAMUNT/C/ DELS FERROCARILS,41.3631066,2.1398322,10,345
C/ DE LA FONERIA; 33,41.3608475,2.1392335,8,346
C/ ALTS FORNS; 77,41.3595484,2.1417764999999997,9,347
JARDINS DE CAN FERRERO/PG.DE LA ZONA FRANCA,41.357067,2.141563,7,348
C/ DE L'ENERGIA; 2 / ALTS FORNS,41.3573288,2.1371995999999998,7,349
C/ VILLARROEL; 208,41.392052,2.1480222999999996,43,350
C/ JANE ADDAMS; 26/ CRTA. DEL PRAT,41.3621232,2.1356187,9,351
C/RADI;10/GRAN VIA DE LES CORTS CATALANES,41.363279,2.1341586,9,352
C/ MUNNÉ  2-6,41.375409999999995,2.1232547000000004,34,353
RAMBLA DEL BRASIL; 5,41.3759419,2.1299539000000003,28,354
C/ RIERA BLANCA; 123,41.371459,2.127854,22,355
C/ CAMÈLIES; 73,41.413450299999994,2.1631012000000003,106,356
C/ CARDENER; 59,41.4105956,2.1579897,87,357
C/ GOMBAU; 24,41.387243700000006,2.1793035,5,358
C/ MÉNDEZ NÚÑEZ; 16,41.3900544,2.1775594,12,359
C/ BAILÉN; 62,41.3952527,2.1730023,22,360
PG. DE COLOM (LES RAMBLES),41.376433,2.1787099999999997,5,361
C/ BAILÉN; 100,41.396994,2.1706323,27,362
C/ BRUC; 20,41.390838099999996,2.1743742999999998,16,363
PG. DE GRÀCIA; 61,41.393062,2.1633226000000003,32,364
C/ VILADOMAT; 244,41.387571200000004,2.1469336,39,365
LA RAMBLA; 75,41.3813118,2.1729724999999998,8,366
C/ MARQUÈS DE SENTMENAT; 46,41.384972,2.1376205,44,367
C/ DIPUTACIÓ; 373,41.3968391,2.1756598,21,368
C/ CONSELL DE CENT; 482,41.40013,2.1780174999999997,23,369
C/ SARDENYA; 326,41.4039698,2.1729061,37,370
C/ DELS ENAMORATS; 49,41.4040525,2.1811990000000003,19,371
C/ RIBES; 77,41.4001015,2.1841711,9,372
AV. PARAL.LEL; 132,41.3750995,2.1613897,13,373
PG. DE GRÀCIA; 89,41.3949729,2.1612814,37,374
WORLD TRADE CENTER,41.372029299999994,2.1804468,3,375
WORLD  TRADE CENTER,41.37187279999999,2.180302,3,376
PL. ICTÍNEO,41.3776292,2.1836886000000004,2,377
PL. JOAQUIM XIRAU I PALAU; 1,41.3785379,2.1767427,5,378
AV. JOSEP TARRADELLAS; 27,41.3829333,2.1420703999999997,35,379
C/ DURAN I BAS; 2,41.3854094,2.1740155,11,380
C/ AGUSTÍ DURAN I SANPERE; 10,41.3816139,2.1677697,10,381
C/ LOPE DE VEGA; 79,41.4038902,2.2041137,3,382
C/ NUMÀNCIA; 2,41.381219,2.1417669999999998,32,383
C/ VILAMARÍ; 85,41.3807072,2.1468381,28,384
C/ CASANOVA; 119,41.387888000000004,2.1552902,30,385
AV. PARAL.LEL 164,41.375186600000006,2.1568772999999997,17,386
C/ NÀPOLS; 125,41.395781299999996,2.1787074,15,387
C/ RIERA ALTA; 6,41.380641100000005,2.1671611,10,388
RECINTE PARC DE LA CIUTADELLA,41.387390100000005,2.1875446,4,389
C/ COMERÇ; 36,41.3869612,2.1820169,5,390
C/ GRAN DE LA SAGRERA; 74,41.423055100000006,2.1913753,22,391
C/ RAMON TURRÓ; 4,41.390530299999995,2.1906339,5,392
C/ LLACUNA; 86,41.4022657,2.1976297000000002,3,393
C/ DIPUTACIÓ; 226,41.387305700000006,2.1631263,25,394
PL. CATALUNYA; 22,41.3860607,2.1702467,15,395
C/ JOAN MIRÓ; 2-12,41.3890253,2.1968267000000004,5,396
AV. LITORAL (PG MARÍTIM DEL PORT OLÍMPIC),41.388912899999994,2.1993105,6,397
PG. MARÍTIM DE LA BARCELONETA/ANDREA DÒRIA,41.380955,2.1934636000000003,4,398
C/ PAVIA; 3,41.3734706,2.1332694,23,399
MOLL ORIENTAL,41.369450799999996,2.1879597,3,400
PL. ANTONIO LÓPEZ ( VIA LAIETANA),41.381275,2.1818962,4,401
PG. DE COLOM (VIA LAIETANA),41.380628,2.1821916,4,402
C/ VALLESPIR; 49,41.379642100000005,2.1368202000000003,32,403
